Experiment Name,Plate Name,Record Date,$OP,GUID,Well Name,PLATE ID,All Events Parent Name,All Events #Events,All Events %Parent,All Events %Grand Parent,All Events %Total,All Events mCherry-A Mean,All Events mCherry-A Median,All Events mCherry-A SD,All Events CFP-A Mean,All Events CFP-A Median,All Events CFP-A SD,P3 Parent Name,P3 #Events,P3 %Parent,P3 %Grand Parent,P3 %Total,P3 mCherry-A Mean,P3 mCherry-A Median,P3 mCherry-A SD,P3 CFP-A Mean,P3 CFP-A Median,P3 CFP-A SD,P4 Parent Name,P4 #Events,P4 %Parent,P4 %Grand Parent,P4 %Total,P4 mCherry-A Mean,P4 mCherry-A Median,P4 mCherry-A SD,P4 CFP-A Mean,P4 CFP-A Median,P4 CFP-A SD
MoBY_references,PL5_complex_day03,"Mar 16, 2018 3:50:44 PM",Administrator ,5aab2d0b-6ad0-4261-8a71-cad66397fa91 ,F2,0ace398f-628a-4444-8f6a-6469665314d0,,10000,,,,32536,17810,48911,10336,2544,19935,All Events,3742,37.4,,37.4,36,27,56,19628,14124,16603,All Events,5930,59.3,,59.3,49957,34716,46039,1823,1205,3143
MoBY_references,PL5_complex_day03,"Mar 16, 2018 3:50:58 PM",Administrator ,2c478f60-a9e4-4014-9a89-69f2c8ab0bd3 ,F3,0ace398f-628a-4444-8f6a-6469665314d0,,10000,,,,18556,63,40100,15385,8251,23204,All Events,6344,63.4,,63.4,37,28,51,19111,13903,15999,All Events,3281,32.8,,32.8,52009,36303,46599,1985,1259,3215
MoBY_references,PL5_complex_day03,"Mar 16, 2018 3:51:13 PM",Administrator ,26386ccf-2833-4b0a-951d-fab6c129e3ed ,F4,0ace398f-628a-4444-8f6a-6469665314d0,,10000,,,,29140,12538,46468,12624,3848,22956,All Events,4469,44.7,,44.7,41,32,56,20619,15223,16916,All Events,5165,51.7,,51.7,51571,38065,44247,1835,1232,3254
MoBY_references,PL5_complex_day03,"Mar 16, 2018 3:51:27 PM",Administrator ,06c811ea-0d51-4729-90f7-2c4ec4957d63 ,F5,0ace398f-628a-4444-8f6a-6469665314d0,,10000,,,,31020,14766,48574,12347,3611,22453,All Events,4286,42.9,,42.9,38,30,56,20603,15197,16891,All Events,5321,53.2,,53.2,53241,38407,46445,1886,1233,3341
MoBY_references,PL5_complex_day03,"Mar 16, 2018 3:51:42 PM",Administrator ,6d513944-9dc2-4b14-9638-2cd21e6980ab ,F6,0ace398f-628a-4444-8f6a-6469665314d0,,9828,,,,26276,168,45437,13383,5649,21945,All Events,4974,50.6,,50.6,40,31,52,20462,15103,16663,All Events,4520,46.0,,46.0,52555,38407,45959,1841,1193,3244
MoBY_references,PL5_complex_day03,"Mar 16, 2018 3:51:57 PM",Administrator ,ddb9bb4f-496a-4164-9193-773edec1a7bc ,F7,0ace398f-628a-4444-8f6a-6469665314d0,,10000,,,,28538,224,48559,14034,5594,23616,All Events,4941,49.4,,49.4,41,33,54,21106,15752,17022,All Events,4685,46.9,,46.9,55899,40370,48958,1919,1259,3300
MoBY_references,PL5_complex_day03,"Mar 16, 2018 3:52:11 PM",Administrator ,9dc5d47e-c052-4342-ae44-8b117906762d ,F8,0ace398f-628a-4444-8f6a-6469665314d0,,10000,,,,32733,16859,49667,11680,3148,21114,All Events,4077,40.8,,40.8,42,33,57,20903,15761,16754,All Events,5572,55.7,,55.7,53866,38863,47083,1859,1252,2922
MoBY_references,PL5_complex_day03,"Mar 16, 2018 3:52:25 PM",Administrator ,14baadc4-a8cd-46f7-a853-dda4bc278a0c ,F9,0ace398f-628a-4444-8f6a-6469665314d0,,10000,,,,33161,17240,50729,11622,3202,21464,All Events,4070,40.7,,40.7,40,32,57,20435,14699,16874,All Events,5558,55.6,,55.6,54252,39173,48122,1899,1258,3119
MoBY_references,PL5_complex_day03,"Mar 16, 2018 3:52:38 PM",Administrator ,3ceeb72f-a1df-4108-aff8-591c8df78222 ,F10,0ace398f-628a-4444-8f6a-6469665314d0,,10000,,,,31346,16086,48410,11869,3179,22208,All Events,4159,41.6,,41.6,40,32,57,20529,15151,17055,All Events,5485,54.9,,54.9,52220,37989,46078,1842,1241,2883
MoBY_references,PL5_complex_day03,"Mar 16, 2018 3:52:51 PM",Administrator ,1960d525-c664-47a5-b64a-829de51ad8a0 ,F11,0ace398f-628a-4444-8f6a-6469665314d0,,10000,,,,33028,20454,46231,9019,2015,18412,All Events,3346,33.5,,33.5,38,31,55,19392,14125,16280,All Events,6391,63.9,,63.9,48041,34585,42768,1748,1172,3090
MoBY_references,PL5_complex_day03,"Mar 16, 2018 3:53:04 PM",Administrator ,27573612-038b-4f4e-87fe-d76a9161fd69 ,F12,0ace398f-628a-4444-8f6a-6469665314d0,,10000,,,,37086,23557,47799,7390,1665,17251,All Events,2605,26.1,,26.1,38,29,59,18966,13678,16159,All Events,7142,71.4,,71.4,48619,34688,43831,1624,1136,2068
MoBY_references,PL5_complex_day03,"Mar 16, 2018 3:53:14 PM",Administrator ,cf075bb8-6321-4e46-9046-d8de65e8e83f ,G1,0ace398f-628a-4444-8f6a-6469665314d0,,10000,,,,29125,16619,45232,9164,2678,18565,All Events,3654,36.5,,36.5,29,23,54,16916,11435,14688,All Events,6074,60.7,,60.7,44674,29174,44115,2025,1196,3418
MoBY_references,PL5_complex_day03,"Mar 16, 2018 3:53:26 PM",Administrator ,a0be5efb-430d-4deb-b713-620de86af436 ,G2,0ace398f-628a-4444-8f6a-6469665314d0,,10000,,,,36083,21655,48831,8073,1836,18878,All Events,2818,28.2,,28.2,35,29,55,18842,13456,16278,All Events,6903,69.0,,69.0,48287,33014,44706,1702,1151,2388
MoBY_references,PL5_complex_day03,"Mar 16, 2018 3:53:39 PM",Administrator ,2367a36f-5a66-4683-8619-f064fccb7b4b ,G3,0ace398f-628a-4444-8f6a-6469665314d0,,10000,,,,17701,59,40600,16562,9076,24664,All Events,6653,66.5,,66.5,39,30,54,18937,14258,15448,All Events,2903,29.0,,29.0,55557,39542,48771,2018,1311,3022
MoBY_references,PL5_complex_day03,"Mar 16, 2018 3:53:53 PM",Administrator ,502cb0ca-0932-48b9-a1da-fabb11636389 ,G4,0ace398f-628a-4444-8f6a-6469665314d0,,10000,,,,18061,60,40309,16134,8775,23455,All Events,6552,65.5,,65.5,38,29,52,19314,14349,15930,All Events,3039,30.4,,30.4,54288,38817,47731,1988,1246,3435
MoBY_references,PL5_complex_day03,"Mar 16, 2018 3:54:08 PM",Administrator ,6c3f5a14-3e1f-4a7d-95fa-c3198f249170 ,G5,0ace398f-628a-4444-8f6a-6469665314d0,,9984,,,,19731,67,43218,17808,9649,25654,All Events,6505,65.2,,65.2,43,33,54,20743,15546,16482,All Events,3026,30.3,,30.3,60178,43506,51424,2290,1405,4185
MoBY_references,PL5_complex_day03,"Mar 16, 2018 3:54:23 PM",Administrator ,ec216725-46ef-44f0-9969-0c067d1312c5 ,G6,0ace398f-628a-4444-8f6a-6469665314d0,,8580,,,,25796,99,49155,15009,7136,23495,All Events,4837,56.4,,56.4,43,34,56,20523,15043,16695,All Events,3385,39.5,,39.5,59988,42084,53701,1991,1282,3077
MoBY_references,PL5_complex_day03,"Mar 16, 2018 3:54:39 PM",Administrator ,7ef419b2-232d-4213-911e-dcd357b5f920 ,G7,0ace398f-628a-4444-8f6a-6469665314d0,,10000,,,,32608,15567,50884,11769,3503,20749,All Events,4245,42.4,,42.4,41,32,56,20533,15230,16801,All Events,5373,53.7,,53.7,54852,39442,48138,1872,1242,3115
MoBY_references,PL5_complex_day03,"Mar 16, 2018 3:54:53 PM",Administrator ,cd58a900-b4e3-4ee5-9b06-900cc689828d ,G8,0ace398f-628a-4444-8f6a-6469665314d0,,10000,,,,32327,15785,50232,12215,3283,23141,All Events,4151,41.5,,41.5,43,32,58,20935,15293,17398,All Events,5356,53.6,,53.6,54766,39647,47725,1843,1243,2802
MoBY_references,PL5_complex_day03,"Mar 16, 2018 3:55:08 PM",Administrator ,68089b6d-f9ea-41aa-bbfe-0294f69552fb ,G9,0ace398f-628a-4444-8f6a-6469665314d0,,1003,,,,1198,84,7770,21432,12157,30509,All Events,849,84.6,,84.6,92,70,87,18577,12881,17383,All Events,36,3.6,,3.6,29960,26508,29052,936,635,903
MoBY_references,PL5_complex_day03,"Mar 16, 2018 3:55:23 PM",Administrator ,8cf2b77d-49b3-417a-a075-1d307a12d95e ,G10,0ace398f-628a-4444-8f6a-6469665314d0,,10000,,,,35915,22043,49326,9131,1957,18751,All Events,3280,32.8,,32.8,39,30,59,19388,14667,15526,All Events,6369,63.7,,63.7,51822,37994,44871,1700,1144,2775
MoBY_references,PL5_complex_day03,"Mar 16, 2018 3:55:38 PM",Administrator ,bc650a63-63a8-4b15-ad25-672caf9fe802 ,G11,0ace398f-628a-4444-8f6a-6469665314d0,,265,,,,4299,131,17714,11766,6213,17753,All Events,169,63.8,,63.8,132,95,128,13537,8463,12147,All Events,30,11.3,,11.3,36502,24853,40568,1010,756,779
MoBY_references,PL5_complex_day03,"Mar 16, 2018 3:55:53 PM",Administrator ,8a6e5f1f-0af8-4ca2-af78-e2b38994ee2c ,G12,0ace398f-628a-4444-8f6a-6469665314d0,,452,,,,407,78,3592,30671,22073,29667,All Events,392,86.7,,86.7,89,71,83,27216,22244,19518,All Events,4,0.9,,0.9,30077,30652,27086,853,782,622
MoBY_references,PL6_complex_day03,"Mar 16, 2018 3:59:06 PM",Administrator ,5303002f-c788-4f7a-9b5e-f7caed4b8dd0 ,A1,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,35654,17812,53257,9248,2663,18216,All Events,3404,34.0,,34.0,37,30,69,18057,12257,16299,All Events,6262,62.6,,62.6,51909,32500,51033,2221,1283,3674
MoBY_references,PL6_complex_day03,"Mar 16, 2018 3:59:14 PM",Administrator ,0f9ae7d6-11ed-4d65-a8f3-7c8ea62b4610 ,A2,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,34055,17284,51749,9598,2590,19924,All Events,3435,34.4,,34.4,30,26,75,18555,12284,16688,All Events,6245,62.5,,62.5,50344,31352,50687,2120,1297,3503
MoBY_references,PL6_complex_day03,"Mar 16, 2018 3:59:23 PM",Administrator ,65708fbf-35a8-47f6-9d61-8e6190991429 ,A3,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,36092,18335,53545,9476,2646,19517,All Events,3364,33.6,,33.6,32,25,67,18483,12232,16742,All Events,6321,63.2,,63.2,52304,32294,51612,2207,1327,3546
MoBY_references,PL6_complex_day03,"Mar 16, 2018 3:59:32 PM",Administrator ,45f04b5d-cdea-4831-b747-8f09bcfbec09 ,A4,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,34991,17396,52768,9694,2816,18759,All Events,3546,35.5,,35.5,33,26,65,18497,12329,16528,All Events,6131,61.3,,61.3,51816,33124,50554,2224,1347,3658
MoBY_references,PL6_complex_day03,"Mar 16, 2018 3:59:40 PM",Administrator ,48735c5d-76be-4c8a-a97e-b86327ccf174 ,A5,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,35010,18431,51512,9538,2620,19266,All Events,3354,33.5,,33.5,28,24,70,18383,12470,16311,All Events,6307,63.1,,63.1,51300,32904,49823,2347,1369,4485
MoBY_references,PL6_complex_day03,"Mar 16, 2018 3:59:49 PM",Administrator ,5482afda-a3ca-41e3-96ff-02b9320af6cd ,A6,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,32396,13531,52551,11222,3825,20696,All Events,4180,41.8,,41.8,31,25,68,18477,12156,17148,All Events,5454,54.5,,54.5,54809,34484,53537,2326,1367,4060
MoBY_references,PL6_complex_day03,"Mar 16, 2018 3:59:58 PM",Administrator ,aec1df47-bb7a-4a99-a818-0704fbe69454 ,A7,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,33732,15355,53743,10906,3535,21061,All Events,3910,39.1,,39.1,31,25,63,18244,12094,16732,All Events,5727,57.3,,57.3,54503,33545,54466,2420,1360,4253
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:00:07 PM",Administrator ,c2beac91-dd94-4e88-ad2f-4d7177238ec5 ,A8,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,34942,17654,52515,9895,2829,19247,All Events,3576,35.8,,35.8,28,23,70,18612,12529,16852,All Events,6080,60.8,,60.8,52564,33508,50523,2252,1320,4061
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:00:15 PM",Administrator ,7ceb41c0-7be1-4400-8ebb-f2e7189bdaca ,A9,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,32252,13983,52252,10779,3793,19336,All Events,4127,41.3,,41.3,28,26,72,18281,12659,16073,All Events,5524,55.2,,55.2,53972,34256,53269,2380,1417,4060
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:00:24 PM",Administrator ,b458400c-8a0b-479b-893d-e66ecfd7581e ,A10,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,38078,20228,54392,9192,2715,18708,All Events,3226,32.3,,32.3,32,27,74,18274,12086,16463,All Events,6455,64.6,,64.6,54152,35063,51854,2414,1439,4125
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:00:32 PM",Administrator ,797a84a7-85d2-4fe0-b0d0-3c26ab0fa19b ,A11,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,32727,14447,52691,10623,3428,19645,All Events,4003,40.0,,40.0,33,25,66,18455,12368,16689,All Events,5630,56.3,,56.3,52693,32459,52155,2248,1275,3866
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:00:40 PM",Administrator ,3d9d6059-efd3-4384-b691-fa71c55b7f61 ,A12,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,36160,18326,54126,9257,2450,17488,All Events,3321,33.2,,33.2,33,32,86,18656,12628,16635,All Events,6172,61.7,,61.7,50889,33049,49437,2225,1102,4704
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:00:50 PM",Administrator ,272f8898-d816-4778-a894-1e41876aac90 ,B1,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,37984,20735,52540,8550,2107,17819,All Events,2964,29.6,,29.6,31,24,66,18876,12665,16734,All Events,6726,67.3,,67.3,51389,34579,48301,2036,1265,3703
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:00:59 PM",Administrator ,93394b37-41a9-45ab-9e68-25439d940fec ,B2,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,32977,14558,52097,11368,3638,21177,All Events,4165,41.7,,41.7,28,22,65,18846,12951,16501,All Events,5479,54.8,,54.8,55737,37648,52219,2206,1298,3869
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:01:08 PM",Administrator ,e22ab5ee-fadb-4c4c-aa34-de5b350bb4ce ,B3,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,37710,19691,54224,9471,2343,18984,All Events,3292,32.9,,32.9,32,24,69,19069,13388,16756,All Events,6359,63.6,,63.6,53953,35704,51068,2060,1236,3843
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:01:18 PM",Administrator ,6fc7aed0-907b-4be6-92d6-90c58490a98f ,B4,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,31594,15750,49018,11010,3207,21450,All Events,3977,39.8,,39.8,30,23,63,18597,13169,16084,All Events,5702,57.0,,57.0,51820,34530,49032,2143,1266,3775
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:01:27 PM",Administrator ,e3353c75-6a87-42f2-a9fe-bbbd01679fc2 ,B5,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,31717,14974,49706,10975,3421,20205,All Events,4055,40.6,,40.6,32,26,63,18890,13148,16637,All Events,5627,56.3,,56.3,52492,34717,49631,2217,1303,4190
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:01:36 PM",Administrator ,31c386f5-9214-4077-864c-2f9135e269b9 ,B6,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,31611,13238,51179,11723,4076,21378,All Events,4336,43.4,,43.4,32,23,62,18943,13014,16680,All Events,5327,53.3,,53.3,54407,35870,51350,2266,1346,3977
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:01:45 PM",Administrator ,8345173a-ab4b-4b6d-b0f4-2b9d24035a25 ,B7,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,28601,458,48922,13135,5100,23296,All Events,4825,48.3,,48.3,33,23,61,19281,13204,16964,All Events,4827,48.3,,48.3,54868,37192,50831,2461,1399,4486
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:01:55 PM",Administrator ,4776fa74-10fd-4a96-8985-d7c69112ca39 ,B8,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,36190,17968,53726,10480,3023,19973,All Events,3712,37.1,,37.1,33,27,63,19587,14190,16649,All Events,5966,59.7,,59.7,55597,37094,51806,2169,1329,3490
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:02:04 PM",Administrator ,220239d7-ca9a-4b21-8dbe-417db4276b76 ,B9,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,34062,16815,52086,10671,3190,20951,All Events,3883,38.8,,38.8,30,26,58,18380,12878,15952,All Events,5791,57.9,,57.9,54484,35932,51412,2273,1339,4210
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:02:14 PM",Administrator ,54d2d2fa-1339-4d47-a7c8-4a0e94895d1e ,B10,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,31863,12282,52536,12337,4429,21907,All Events,4381,43.8,,43.8,33,26,63,19351,13658,16915,All Events,5266,52.7,,52.7,56057,35987,54095,2457,1449,4128
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:02:29 PM",Administrator ,4b70946b-bf37-4749-a787-8ab3ff46353a ,B11,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,6688,,,,347,42,5463,20620,14335,22256,All Events,6185,92.5,,92.5,58,38,75,18830,14403,14855,All Events,39,0.6,,0.6,46352,25759,55363,1464,842,1487
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:02:38 PM",Administrator ,6c1b9d6a-1e4e-48c5-b1f1-50fb051ff5c4 ,B12,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,35063,16548,54387,11330,3441,21975,All Events,3809,38.1,,38.1,35,25,71,19320,12685,17403,All Events,5807,58.1,,58.1,54717,35433,52882,2386,1440,3713
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:02:47 PM",Administrator ,9f965fbe-ade1-4a14-9fda-2500779410ec ,C1,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,34137,16554,52329,10675,3105,20416,All Events,3782,37.8,,37.8,37,27,68,19236,13266,17238,All Events,5868,58.7,,58.7,53289,34589,50896,2230,1265,4298
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:02:56 PM",Administrator ,38c17175-7547-4212-9c08-d54e7a5caa98 ,C2,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,31138,13588,50636,11678,3845,22024,All Events,4236,42.4,,42.4,29,24,63,18688,13018,16342,All Events,5418,54.2,,54.2,52944,34074,51013,2180,1267,3865
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:03:05 PM",Administrator ,3b89f691-2d7c-4b55-b0b5-1ff4dfe99769 ,C3,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,38286,20775,52598,8570,2290,18584,All Events,2700,27.0,,27.0,39,30,78,18900,12702,17040,All Events,6927,69.3,,69.3,51723,32179,50542,2220,1357,3486
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:03:14 PM",Administrator ,32c5ae6f-34c1-407b-8e3d-2e0b00076b69 ,C4,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,31737,11989,52752,12178,4366,21684,All Events,4425,44.3,,44.3,34,26,67,19412,13276,17158,All Events,5227,52.3,,52.3,55951,35251,54118,2348,1380,4053
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:03:23 PM",Administrator ,285c4ddb-363f-464b-967d-796aa3e52bfe ,C5,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,30418,10159,51360,12590,4563,23025,All Events,4558,45.6,,45.6,32,23,62,19295,12836,17373,All Events,5102,51.0,,51.0,54999,35226,53039,2349,1387,4051
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:03:32 PM",Administrator ,d66d9979-9003-477d-a6a5-e90413634ef2 ,C6,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,33265,14535,52471,11466,3547,21428,All Events,4132,41.3,,41.3,31,24,63,19151,12883,17096,All Events,5494,54.9,,54.9,55147,36627,51405,2099,1286,3700
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:03:41 PM",Administrator ,ff739d6a-dcd2-4d20-bb62-baa25368b0e8 ,C7,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,30840,12925,50319,11887,4119,21528,All Events,4337,43.4,,43.4,29,23,65,18934,13188,16858,All Events,5308,53.1,,53.1,53477,35723,50564,2368,1357,4322
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:03:50 PM",Administrator ,86422e3a-125b-43ad-9b87-2343ab237bb5 ,C8,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,31150,12918,51319,11497,4004,20376,All Events,4337,43.4,,43.4,33,25,61,18787,12744,16396,All Events,5321,53.2,,53.2,53918,35545,52082,2364,1356,4368
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:03:59 PM",Administrator ,0355e63e-15f4-4d40-8d43-30bdf8522eff ,C9,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,30019,10623,50157,11872,4323,21356,All Events,4558,45.6,,45.6,32,23,65,18592,12544,16639,All Events,5095,50.9,,50.9,53908,35992,50375,2142,1284,3687
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:04:08 PM",Administrator ,bf61d3b0-f569-4952-b79b-6a8db9968003 ,C10,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,31998,13585,51586,11613,3919,21578,All Events,4239,42.4,,42.4,31,25,64,18928,12921,16839,All Events,5402,54.0,,54.0,54469,35915,51684,2351,1376,4207
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:04:17 PM",Administrator ,cadf8f8b-87cb-43b3-b4be-70f538d63c6b ,C11,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,34967,16508,53759,10507,3176,19862,All Events,3831,38.3,,38.3,31,23,64,18685,12604,16667,All Events,5811,58.1,,58.1,54556,35282,51894,2234,1323,3724
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:04:25 PM",Administrator ,c138ec01-04fb-46b4-90f2-27da6b4c36c8 ,C12,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,34900,17218,52711,10217,3120,19402,All Events,3594,35.9,,35.9,28,24,77,18589,12808,16374,All Events,6028,60.3,,60.3,53495,34645,51730,2429,1427,4071
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:04:34 PM",Administrator ,fbae4607-a3ff-44aa-a011-9099a0f08301 ,D1,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,31895,15845,49742,9630,2742,18765,All Events,3792,37.9,,37.9,31,25,66,17731,11903,16016,All Events,5898,59.0,,59.0,49674,31999,48483,2010,1183,3765
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:04:42 PM",Administrator ,55659ee8-6334-4f85-8602-ba6fef8b721e ,D2,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,34340,18943,49879,8440,2107,17468,All Events,3209,32.1,,32.1,31,26,64,18269,12156,16475,All Events,6537,65.4,,65.4,48561,31884,47521,1940,1157,3477
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:04:56 PM",Administrator ,fbc5d049-1d3e-4b2d-8aa6-40786a43ac09 ,D3,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,3917,40,18194,17895,12511,19314,All Events,8679,86.8,,86.8,48,32,68,18105,13700,14276,All Events,834,8.3,,8.3,43048,33511,39026,1670,1096,3288
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:05:04 PM",Administrator ,1b72a83d-a081-4379-af5a-d869d84dd92e ,D4,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,36344,19188,51855,9002,2554,17709,All Events,3329,33.3,,33.3,29,22,64,18368,12432,16308,All Events,6396,64.0,,64.0,53076,34498,50140,2209,1291,3883
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:05:13 PM",Administrator ,73adb7c0-213e-4dde-87df-eddf332554a1 ,D5,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,24876,130,45690,13752,5660,22880,All Events,5245,52.5,,52.5,33,24,59,19196,12961,16927,All Events,4399,44.0,,44.0,52304,34827,48841,2309,1314,4475
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:05:22 PM",Administrator ,c8e052c7-431e-4823-b1d7-41bb99eb620f ,D6,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,29421,5425,50406,12395,4748,21957,All Events,4700,47.0,,47.0,29,23,67,18421,12731,16411,All Events,4918,49.2,,49.2,54846,35770,52077,2416,1367,4539
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:05:31 PM",Administrator ,d41a8341-0f78-4491-a611-aa2dc64c8ebf ,D7,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,23137,75,45257,14705,7373,21627,All Events,6036,60.4,,60.4,32,24,60,18431,12567,16245,All Events,3640,36.4,,36.4,58908,41552,49903,3414,2014,5000
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:05:40 PM",Administrator ,7212d1b2-3c6d-4a05-98a4-63f21f51de84 ,D8,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,35298,17813,52685,10259,2807,20198,All Events,3703,37.0,,37.0,32,26,63,18876,12824,16725,All Events,5951,59.5,,59.5,53523,36028,49483,2056,1290,3381
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:05:50 PM",Administrator ,faba1b5d-2885-4f17-8a05-e6b0b34f0558 ,D9,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,29939,944,51465,13010,5013,22663,All Events,4743,47.4,,47.4,32,25,64,19268,13325,16944,All Events,4854,48.5,,48.5,56537,36810,53390,2390,1376,4542
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:05:59 PM",Administrator ,38440a30-6576-4139-a8dc-360a308c4613 ,D10,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,32561,13479,52406,11544,3909,20475,All Events,4335,43.4,,43.4,34,27,61,18946,13274,16571,All Events,5294,52.9,,52.9,55502,36833,51194,2224,1312,4379
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:06:08 PM",Administrator ,16d05735-ba60-4e4d-a292-eeafd8ef12af ,D11,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,31805,12573,51872,11551,4011,20861,All Events,4385,43.9,,43.9,32,25,61,18829,12851,16830,All Events,5241,52.4,,52.4,54232,36652,50061,2145,1295,4009
MoBY_references,PL6_complex_day03,"Mar 16, 2018 4:06:17 PM",Administrator ,6f336b95-a482-427d-b4de-b10b69c426e0 ,D12,8e31082d-8ce6-465b-a01e-6b8b2444b7e4,,10000,,,,35451,17413,53313,10311,3001,19568,All Events,3710,37.1,,37.1,31,23,66,18701,12807,16461,All Events,5937,59.4,,59.4,54944,35412,52118,2301,1372,4283
